blockerType,legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
tag_archive,/tag/khadija-abdalla-bjaber/,200,preserve_or_map,manual_review,/search?tag=khadija-abdalla-bjaber,low,Khadija Abdalla Bjaber | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/khali-cartel/,200,preserve_or_map,manual_review,/search?tag=khali-cartel,low,Khali Cartel | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/khaligraph-jones/,200,preserve_or_map,manual_review,/search?tag=khaligraph-jones,low,Khaligraph Jones | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/khaligraph-jones/page/2/,200,preserve_or_map,manual_review,/search?tag=khaligraph-jones,low,Khaligraph Jones | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kibera/,200,preserve_or_map,manual_review,/search?tag=kibera,low,Kibera | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kid-kora/,200,preserve_or_map,manual_review,/search?tag=kid-kora,low,Kid Kora | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kigooco/,200,preserve_or_map,manual_review,/search?tag=kigooco,low,Kigooco | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kikuyu-music/,200,preserve_or_map,manual_review,/search?tag=kikuyu-music,low,Kikuyu Music | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kina/,200,preserve_or_map,manual_review,/search?tag=kina,low,Kina | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/king-david/,200,preserve_or_map,manual_review,/search?tag=king-david,low,King David | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/king-kaka/,200,preserve_or_map,manual_review,/search?tag=king-kaka,low,King Kaka | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/king-kerby/,200,preserve_or_map,manual_review,/search?tag=king-kerby,low,King Kerby | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kingpheezle/,200,preserve_or_map,manual_review,/search?tag=kingpheezle,low,Kingpheezle | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kinoti/,200,preserve_or_map,manual_review,/search?tag=kinoti,low,Kinoti | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kitu-sewer/,200,preserve_or_map,manual_review,/search?tag=kitu-sewer,low,Kitu Sewer | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kizazi-moto/,200,preserve_or_map,manual_review,/search?tag=kizazi-moto,low,Kizazi Moto | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kleptomaniax/,200,preserve_or_map,manual_review,/search?tag=kleptomaniax,low,Kleptomaniax | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/koda/,200,preserve_or_map,manual_review,/search?tag=koda,low,Koda | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kodongklan/,200,preserve_or_map,manual_review,/search?tag=kodongklan,low,KODONGKLAN | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/krg-the-don/,200,preserve_or_map,manual_review,/search?tag=krg-the-don,low,Krg the Don | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kristoff/,200,preserve_or_map,manual_review,/search?tag=kristoff,low,Kristoff | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kuky/,200,preserve_or_map,manual_review,/search?tag=kuky,low,Kuky | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kunye/,200,preserve_or_map,manual_review,/search?tag=kunye,low,Kunye | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/kushman/,200,preserve_or_map,manual_review,/search?tag=kushman,low,Kushman | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/l-a-rochelle/,200,preserve_or_map,manual_review,/search?tag=l-a-rochelle,low,L.A. Rochelle | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/l3gs/,200,preserve_or_map,manual_review,/search?tag=l3gs,low,L3GS | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/la-biennale-di-venezia/,200,preserve_or_map,manual_review,/search?tag=la-biennale-di-venezia,low,La Biennale Di Venezia | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/labor-of-love/,200,preserve_or_map,manual_review,/search?tag=labor-of-love,low,Labor of Love | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/landmarks/,200,preserve_or_map,manual_review,/search?tag=landmarks,low,Landmarks | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/language/,200,preserve_or_map,manual_review,/search?tag=language,low,Language | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/laroz/,200,preserve_or_map,manual_review,/search?tag=laroz,low,Laroz | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lavosti/,200,preserve_or_map,manual_review,/search?tag=lavosti,low,Lavosti | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/le-guin-prize/,200,preserve_or_map,manual_review,/search?tag=le-guin-prize,low,Le Guin Prize | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/leilah-babirye/,200,preserve_or_map,manual_review,/search?tag=leilah-babirye,low,Leilah Babirye | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/leo-tolstoy/,200,preserve_or_map,manual_review,/search?tag=leo-tolstoy,low,Leo Tolstoy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/let-me-you/,200,preserve_or_map,manual_review,/search?tag=let-me-you,low,let me you | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lil-maina/,200,preserve_or_map,manual_review,/search?tag=lil-maina,low,Lil Maina | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lilmaina/,200,preserve_or_map,manual_review,/search?tag=lilmaina,low,Lilmaina | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/linda-musita/,200,preserve_or_map,manual_review,/search?tag=linda-musita,low,Linda Musita | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/linsanity/,200,preserve_or_map,manual_review,/search?tag=linsanity,low,Linsanity | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lisa-oduor-noah/,200,preserve_or_map,manual_review,/search?tag=lisa-oduor-noah,low,Lisa Oduor-Noah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/live-nation/,200,preserve_or_map,manual_review,/search?tag=live-nation,low,Live Nation | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/logan-roy/,200,preserve_or_map,manual_review,/search?tag=logan-roy,low,Logan Roy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/love-letters-3/,200,preserve_or_map,manual_review,/search?tag=love-letters-3,low,Love Letters 3 | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/love/,200,preserve_or_map,manual_review,/search?tag=love,low,Love | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lufasa/,200,preserve_or_map,manual_review,/search?tag=lufasa,low,Lufasa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lupita-nyongo/,200,preserve_or_map,manual_review,/search?tag=lupita-nyongo,low,Lupita Nyong&#039;o | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lyvid-and-sofiya-nzau/,200,preserve_or_map,manual_review,/search?tag=lyvid-and-sofiya-nzau,low,Lyvid and Sofiya Nzau | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/lyvid-remix-by-misumena/,200,preserve_or_map,manual_review,/search?tag=lyvid-remix-by-misumena,low,Lyvid Remix by Misumena | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maandy/,200,preserve_or_map,manual_review,/search?tag=maandy,low,Maandy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maasai-market/,200,preserve_or_map,manual_review,/search?tag=maasai-market,low,Maasai Market | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maasai/,200,preserve_or_map,manual_review,/search?tag=maasai,low,Maasai | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/machine-learning/,200,preserve_or_map,manual_review,/search?tag=machine-learning,low,Machine Learning | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/macondo-lit-festival/,200,preserve_or_map,manual_review,/search?tag=macondo-lit-festival,low,Macondo Lit Festival | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mad-g/,200,preserve_or_map,manual_review,/search?tag=mad-g,low,Mad G | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/magdalene-odundo/,200,preserve_or_map,manual_review,/search?tag=magdalene-odundo,low,Magdalene Odundo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mahalia/,200,preserve_or_map,manual_review,/search?tag=mahalia,low,Mahalia | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maina-murumba/,200,preserve_or_map,manual_review,/search?tag=maina-murumba,low,Maina Murumba | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maji-maji/,200,preserve_or_map,manual_review,/search?tag=maji-maji,low,Maji Maji | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/makena-onjerika/,200,preserve_or_map,manual_review,/search?tag=makena-onjerika,low,Makena Onjerika | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mali/,200,preserve_or_map,manual_review,/search?tag=mali,low,Mali | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/manzi-wa-kibera/,200,preserve_or_map,manual_review,/search?tag=manzi-wa-kibera,low,Manzi wa Kibera | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maovete/,200,preserve_or_map,manual_review,/search?tag=maovete,low,Maovete | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mapenzi-baby/,200,preserve_or_map,manual_review,/search?tag=mapenzi-baby,low,Mapenzi Baby | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/marijuana/,200,preserve_or_map,manual_review,/search?tag=marijuana,low,Marijuana | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/marjorie-oludhe-macgoye/,200,preserve_or_map,manual_review,/search?tag=marjorie-oludhe-macgoye,low,Marjorie Oludhe Macgoye | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/marketing/,200,preserve_or_map,manual_review,/search?tag=marketing,low,Marketing | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/marriage/,200,preserve_or_map,manual_review,/search?tag=marriage,low,Marriage | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/masauti/,200,preserve_or_map,manual_review,/search?tag=masauti,low,Masauti | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mass-media/,200,preserve_or_map,manual_review,/search?tag=mass-media,low,Mass Media | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mastar-vk/,200,preserve_or_map,manual_review,/search?tag=mastar-vk,low,Mastar VK | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/masterpiece-king/,200,preserve_or_map,manual_review,/search?tag=masterpiece-king,low,Masterpiece King | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/matara/,200,preserve_or_map,manual_review,/search?tag=matara,low,Matara | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/matata/,200,preserve_or_map,manual_review,/search?tag=matata,low,Matata | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/matatu-culture/,200,preserve_or_map,manual_review,/search?tag=matatu-culture,low,Matatu Culture | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/matt-ngesa/,200,preserve_or_map,manual_review,/search?tag=matt-ngesa,low,Matt Ngesa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mau-from-nowhere/,200,preserve_or_map,manual_review,/search?tag=mau-from-nowhere,low,mau from nowhere | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mau-mau/,200,preserve_or_map,manual_review,/search?tag=mau-mau,low,Mau Mau | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mauru-unit/,200,preserve_or_map,manual_review,/search?tag=mauru-unit,low,Mauru Unit | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mavultures/,200,preserve_or_map,manual_review,/search?tag=mavultures,low,Mavultures | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maya-amolo/,200,preserve_or_map,manual_review,/search?tag=maya-amolo,low,Maya Amolo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/maybe-ii/,200,preserve_or_map,manual_review,/search?tag=maybe-ii,low,Maybe II | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mayonde/,200,preserve_or_map,manual_review,/search?tag=mayonde,low,Mayonde | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mbai-caves/,200,preserve_or_map,manual_review,/search?tag=mbai-caves,low,Mbai Caves | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mbira/,200,preserve_or_map,manual_review,/search?tag=mbira,low,Mbira | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mbithi-masya/,200,preserve_or_map,manual_review,/search?tag=mbithi-masya,low,Mbithi Masya | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mbithi/,200,preserve_or_map,manual_review,/search?tag=mbithi,low,Mbithi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mbogi-genje/,200,preserve_or_map,manual_review,/search?tag=mbogi-genje,low,Mbogi Genje | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mbuzi-gang/,200,preserve_or_map,manual_review,/search?tag=mbuzi-gang,low,Mbuzi Gang | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mc-sharon/,200,preserve_or_map,manual_review,/search?tag=mc-sharon,low,MC Sharon | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mcmillan-memorial-library/,200,preserve_or_map,manual_review,/search?tag=mcmillan-memorial-library,low,McMillan Memorial Library | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mdundo/,200,preserve_or_map,manual_review,/search?tag=mdundo,low,Mdundo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/meja-mwangi/,200,preserve_or_map,manual_review,/search?tag=meja-mwangi,low,Meja Mwangi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mejja/,200,preserve_or_map,manual_review,/search?tag=mejja,low,Mejja | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/melodica-music-store/,200,preserve_or_map,manual_review,/search?tag=melodica-music-store,low,Melodica Music Store | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mental-health/,200,preserve_or_map,manual_review,/search?tag=mental-health,low,Mental Health | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mercy-munyanya/,200,preserve_or_map,manual_review,/search?tag=mercy-munyanya,low,Mercy Munyanya | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mex-cortez/,200,preserve_or_map,manual_review,/search?tag=mex-cortez,low,Mex Cortez | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mic-cheque/,200,preserve_or_map,manual_review,/search?tag=mic-cheque,low,Mic Cheque | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/michael-armitage/,200,preserve_or_map,manual_review,/search?tag=michael-armitage,low,Michael Armitage | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/michael-soi/,200,preserve_or_map,manual_review,/search?tag=michael-soi,low,Michael Soi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mike-winkelmann/,200,preserve_or_map,manual_review,/search?tag=mike-winkelmann,low,Mike Winkelmann | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mikel-the-energy/,200,preserve_or_map,manual_review,/search?tag=mikel-the-energy,low,Mikel The Energy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/millenials/,200,preserve_or_map,manual_review,/search?tag=millenials,low,Millenials | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mimi-mars/,200,preserve_or_map,manual_review,/search?tag=mimi-mars,low,Mimi Mars | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/miriam-syowia-kyambi/,200,preserve_or_map,manual_review,/search?tag=miriam-syowia-kyambi,low,Miriam Syowia Kyambi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/moeazy/,200,preserve_or_map,manual_review,/search?tag=moeazy,low,Moeazy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/monrovia-street/,200,preserve_or_map,manual_review,/search?tag=monrovia-street,low,Monrovia Street | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/monski/,200,preserve_or_map,manual_review,/search?tag=monski,low,Monski | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mookh/,200,preserve_or_map,manual_review,/search?tag=mookh,low,Mookh | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/moores-law/,200,preserve_or_map,manual_review,/search?tag=moores-law,low,Moore&#039;s Law | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mordecai-dex/,200,preserve_or_map,manual_review,/search?tag=mordecai-dex,low,Mordecai Dex | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/morris-kiruga/,200,preserve_or_map,manual_review,/search?tag=morris-kiruga,low,Morris Kiruga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/movaz-warombosaji-nation/,200,preserve_or_map,manual_review,/search?tag=movaz-warombosaji-nation,low,Movaz Warombosaji Nation | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mpizy-tycoon/,200,preserve_or_map,manual_review,/search?tag=mpizy-tycoon,low,Mpizy Tycoon | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mr-lu/,200,preserve_or_map,manual_review,/search?tag=mr-lu,low,MR. LU* | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mr-seed/,200,preserve_or_map,manual_review,/search?tag=mr-seed,low,Mr Seed | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mr-tee/,200,preserve_or_map,manual_review,/search?tag=mr-tee,low,Mr. Tee | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/msale/,200,preserve_or_map,manual_review,/search?tag=msale,low,Msale | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/msito/,200,preserve_or_map,manual_review,/search?tag=msito,low,Msito | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mtaa-yangu/,200,preserve_or_map,manual_review,/search?tag=mtaa-yangu,low,Mtaa Yangu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mtap3li/,200,preserve_or_map,manual_review,/search?tag=mtap3li,low,Mtap3li | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mudra-d-viral/,200,preserve_or_map,manual_review,/search?tag=mudra-d-viral,low,Mudra D Viral | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/muki-rai/,200,preserve_or_map,manual_review,/search?tag=muki-rai,low,Muki Rai | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mukoma-wa-ngugi/,200,preserve_or_map,manual_review,/search?tag=mukoma-wa-ngugi,low,Mukoma Wa Ngugi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/muranga-county/,200,preserve_or_map,manual_review,/search?tag=muranga-county,low,Muranga County | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/muringi/,200,preserve_or_map,manual_review,/search?tag=muringi,low,Muringi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/museum-hill-road/,200,preserve_or_map,manual_review,/search?tag=museum-hill-road,low,Museum Hill Road | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/music-festivals/,200,preserve_or_map,manual_review,/search?tag=music-festivals,low,Music Festivals | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/music-industry/,200,preserve_or_map,manual_review,/search?tag=music-industry,low,Music Industry | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/music-videos/,200,preserve_or_map,manual_review,/search?tag=music-videos,low,Music Videos | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/music/,200,preserve_or_map,manual_review,/search?tag=music,low,Music | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/muthaka/,200,preserve_or_map,manual_review,/search?tag=muthaka,low,Muthaka | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/muthoni-drummer-queen/,200,preserve_or_map,manual_review,/search?tag=muthoni-drummer-queen,low,Muthoni Drummer Queen | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/muthoni-garland/,200,preserve_or_map,manual_review,/search?tag=muthoni-garland,low,Muthoni Garland | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/muthoni-likimani/,200,preserve_or_map,manual_review,/search?tag=muthoni-likimani,low,Muthoni Likimani | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mutoriah/,200,preserve_or_map,manual_review,/search?tag=mutoriah,low,Mutoriah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/mutua-matheka/,200,preserve_or_map,manual_review,/search?tag=mutua-matheka,low,Mutua Matheka | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
